Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,42,184155,Divine Laboratories Pvt.Ltd,27-Apr-2023 09:33 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,43,181071,Dr Reddys laboratories Limited,28-Apr-2023 10:49 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,44,183981,East African ( India ) overseas,22-Apr-2023 11:06 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,45,181045,EISAI PHARMACEUTICALS INDIA PVT. LTD,21-Apr-2023 02:49 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,46,181039,Eli Lilly and Company (India) Pvt. Ltd,27-Apr-2023 02:19 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,47,181778,Emcure Pharmaceuticals Limited,27-Apr-2023 05:02 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,48,181066,ENCUBE ETHICALS PRIVATE LIMITED,19-Apr-2023 12:22 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,49,181770,ESKAG PHARMA PVT. LTD.,25-Apr-2023 03:01 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,50,183922,Ferring Pharmaceuticals Pvt Ltd,27-Apr-2023 09:00 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,51,181761,Fresenius Kabi india Pvt Ltd,21-Apr-2023 03:16 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,52,181767,Fresenius Kabi Oncology Limited,21-Apr-2023 03:21 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,53,182273,FUSION HEALTH CARE PRIVATE LIMITED,27-Apr-2023 04:06 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,54,183543,GALPHA LABORATORIES LIMITED,18-Apr-2023 04:06 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,55,183424,Genetek Lifesciences Pvt Ltd Wardha,25-Apr-2023 03:35 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,56,181783,Gennova Biopharmaceuticals Ltd,27-Apr-2023 04:54 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,57,181126,Geno Pharmaceuticals Pvt Ltd,28-Apr-2023 11:43 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,58,181895,Getwell Pharmaceuticals,06-Apr-2023 03:56 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,59,181329,Glenmark Pharmaceuticals Limited,21-Apr-2023 03:57 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,60,183204,GLS PHARMA LTD.,28-Apr-2023 12:28 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,61,181695,GNOSIS PHARMACEUTICALS PVT LTD,18-Apr-2023 10:41 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,62,181050,Grifols India Healthcare Private Limited,28-Apr-2023 11:33 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,63,184128,Gufic Biosciences Ltd.,28-Apr-2023 11:33 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,64,184221,Hab Pharmaceuticals & Research Ltd,26-Apr-2023 03:16 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,65,183808,HEALERS LAB,21-Apr-2023 03:40 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,66,181087,HEALTHY LIFE PHARMA PVT LTD,13-Apr-2023 06:13 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,67,181052,Hetero Healthcare Ltd,27-Apr-2023 05:37 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,68,181188,Higgs Healthcare,28-Apr-2023 01:14 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,69,181733,HINDUSTAN LABORATORIES LIMITED,21-Apr-2023 09:46 AM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,70,182281,Indasi Lifescience Pvt Ltd.,21-Apr-2023 12:16 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,71,181005,Indian Immunologicals Limited,21-Apr-2023 04:49 PM,Rejected-Technical,Not admitted,12-Jun-2023 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,72,181728,Ipca Laboratories Limited,21-Apr-2023 06:26 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,73,181880,ITNAS PHARMACEUTICALS LTD,27-Apr-2023 12:42 PM,Accepted-AOC,L1,09-Nov-2023 12:23 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
