object_id,Relief Inmates,timeperiod
18-757-00252,13913.0,2024_06
18-324-00233,117.0,2024_06
18-308-00152,40.0,2024_06
18-312-00277,0.0,2024_06
18-312-00276,0.0,2024_06
18-307-00144,0.0,2024_06
18-326-00268,0.0,2024_06
18-321-00210,159.0,2024_06
18-305-00136,4832.0,2024_06
18-317-00189,23333.0,2024_06
18-316-00184,5874.0,2024_06
18-318-00197,26.0,2024_06
18-313-00173,0.0,2024_06
18-300-00104,0.0,2024_06
18-316-00188,222.0,2024_06
18-302-00115,511.0,2024_06
18-318-00196,216.0,2024_06
18-757-00254,0.0,2024_06
18-760-00281,0.0,2024_06
18-325-00269,0.0,2024_06
18-319-00202,0.0,2024_06
18-309-00157,0.0,2024_06
18-302-00117,0.0,2024_06
18-304-00271,0.0,2024_06
18-326-00247,0.0,2024_06
18-304-00128,0.0,2024_06
18-305-00134,3204.0,2024_06
18-323-00226,0.0,2024_06
18-307-00141,0.0,2024_06
18-317-00191,1091.0,2024_06
18-307-00145,0.0,2024_06
18-323-00223,107.0,2024_06
18-317-00192,95.0,2024_06
18-305-00135,388.0,2024_06
18-321-00208,108.0,2024_06
18-302-00119,0.0,2024_06
18-309-00154,0.0,2024_06
18-303-00123,0.0,2024_06
18-799-00265,152.0,2024_06
18-320-00206,0.0,2024_06
18-316-00185,23804.0,2024_06
18-325-00239,0.0,2024_06
18-308-00151,0.0,2024_06
18-311-00166,0.0,2024_06
18-316-00187,2567.0,2024_06
18-319-00200,0.0,2024_06
18-307-00147,0.0,2024_06
18-816-00261,0.0,2024_06
18-310-00161,0.0,2024_06
18-312-00169,0.0,2024_06
18-323-00222,515.0,2024_06
18-309-00156,0.0,2024_06
18-316-00186,0.0,2024_06
18-760-00280,0.0,2024_06
18-301-00110,0.0,2024_07
18-318-00194,869.0,2024_07
18-311-00167,0.0,2024_07
18-317-00190,1038.0,2024_07
18-303-00121,173.0,2024_07
18-300-00105,67.0,2024_07
18-799-00124,0.0,2024_07
18-302-00116,2124.0,2024_07
18-323-00227,0.0,2024_07
18-323-00225,0.0,2024_07
18-323-00224,43.0,2024_07
18-303-00122,0.0,2024_07
18-320-00205,0.0,2024_07
18-300-00102,0.0,2024_07
18-304-00126,0.0,2024_07
18-307-00142,394.0,2024_07
18-320-00207,1053.0,2024_07
18-301-00113,498.0,2024_07
18-756-00249,0.0,2024_07
18-319-00199,2682.0,2024_07
18-313-00172,5473.0,2024_07
18-319-00198,0.0,2024_07
18-310-00160,83.0,2024_07
18-321-00214,0.0,2024_07
18-301-00114,845.0,2024_07
18-306-00138,122.0,2024_07
18-303-00266,0.0,2024_07
18-325-00270,0.0,2024_07
18-311-00165,6632.0,2024_07
18-313-00174,4.0,2024_07
18-307-00146,0.0,2024_07
18-306-00137,0.0,2024_07
18-308-00150,184.0,2024_07
18-305-00133,225.0,2024_07
18-301-00112,4594.0,2024_07
18-310-00159,0.0,2024_07
18-310-00158,843.0,2024_07
18-757-00253,793.0,2024_07
18-309-00155,685.0,2024_07
18-300-00103,406.0,2024_07
18-302-00118,0.0,2024_07
18-308-00153,0.0,2024_07
18-756-00251,34.0,2024_07
18-313-00175,313.0,2024_07
18-816-00259,0.0,2024_07
18-321-00213,0.0,2024_07
18-300-00101,0.0,2024_07
18-318-00195,459.0,2024_07
18-321-00211,958.0,2024_07
18-756-00250,500.0,2024_07
18-326-00245,0.0,2024_07
18-757-00252,2649.0,2024_07
18-308-00152,254.0,2024_07
18-312-00277,0.0,2024_07
18-312-00276,0.0,2024_07
18-307-00144,0.0,2024_07
18-326-00268,0.0,2024_07
18-303-00120,0.0,2024_07
18-305-00130,4206.0,2024_07
18-321-00210,0.0,2024_07
18-305-00136,250.0,2024_07
18-317-00189,4721.0,2024_07
18-316-00184,2916.0,2024_07
18-318-00197,147.0,2024_07
18-313-00173,28.0,2024_07
18-300-00104,0.0,2024_07
18-304-00127,0.0,2024_07
18-316-00188,0.0,2024_07
18-302-00115,0.0,2024_07
18-318-00196,0.0,2024_07
18-757-00254,0.0,2024_07
18-755-00248,1193.0,2024_07
18-760-00281,32.0,2024_07
18-325-00269,0.0,2024_07
18-319-00202,0.0,2024_07
18-309-00157,12183.0,2024_07
18-302-00117,2426.0,2024_07
18-304-00271,0.0,2024_07
18-310-00162,383.0,2024_07
18-304-00128,0.0,2024_07
18-313-00176,0.0,2024_07
18-306-00140,69.0,2024_07
18-305-00134,4055.0,2024_07
18-321-00215,0.0,2024_07
18-310-00164,1407.0,2024_07
18-307-00141,1353.0,2024_07
18-311-00168,69.0,2024_07
18-317-00191,543.0,2024_07
18-307-00145,0.0,2024_07
18-321-00272,630.0,2024_07
18-323-00223,0.0,2024_07
18-317-00192,0.0,2024_07
18-314-00275,146.0,2024_07
18-305-00135,539.0,2024_07
18-321-00208,0.0,2024_07
18-302-00119,0.0,2024_07
18-309-00154,23.0,2024_07
18-305-00131,816.0,2024_07
18-755-00278,0.0,2024_07
18-303-00123,0.0,2024_07
18-313-00177,215.0,2024_07
18-320-00206,0.0,2024_07
18-316-00185,19250.0,2024_07
18-325-00239,0.0,2024_07
18-308-00151,0.0,2024_07
18-311-00166,2467.0,2024_07
18-316-00187,708.0,2024_07
18-755-00279,188.0,2024_07
18-319-00200,588.0,2024_07
18-307-00147,0.0,2024_07
18-816-00261,0.0,2024_07
18-310-00161,3660.0,2024_07
18-312-00169,0.0,2024_07
18-306-00139,53.0,2024_07
18-323-00222,0.0,2024_07
18-310-00163,584.0,2024_07
18-309-00156,391.0,2024_07
18-312-00170,0.0,2024_07
18-316-00186,0.0,2024_07
18-760-00280,91.0,2024_07
18-303-00122,0.0,2024_08
18-313-00172,0.0,2024_08
18-319-00198,0.0,2024_08
18-311-00165,1021.0,2024_08
18-313-00174,0.0,2024_08
18-308-00150,0.0,2024_08
18-308-00153,0.0,2024_08
18-313-00175,324.0,2024_08
18-816-00259,0.0,2024_08
18-318-00195,171.0,2024_08
18-326-00245,0.0,2024_08
18-308-00152,129.0,2024_08
18-312-00276,0.0,2024_08
18-326-00268,0.0,2024_08
18-305-00130,78.0,2024_08
18-305-00136,0.0,2024_08
18-317-00189,0.0,2024_08
18-313-00173,48.0,2024_08
18-302-00115,0.0,2024_08
18-318-00196,0.0,2024_08
18-755-00248,2723.0,2024_08
18-325-00269,0.0,2024_08
18-302-00117,0.0,2024_08
18-326-00247,0.0,2024_08
18-310-00162,0.0,2024_08
18-313-00176,346.0,2024_08
18-310-00164,97.0,2024_08
18-311-00168,0.0,2024_08
18-317-00191,0.0,2024_08
18-317-00192,17.0,2024_08
18-314-00275,0.0,2024_08
18-305-00131,0.0,2024_08
18-755-00278,0.0,2024_08
18-313-00177,293.0,2024_08
18-308-00151,0.0,2024_08
18-311-00166,0.0,2024_08
18-755-00279,0.0,2024_08
18-310-00161,0.0,2024_08
18-310-00163,3976.0,2024_08
18-312-00170,0.0,2024_08
18-311-00165,0.0,2024_09
18-308-00150,0.0,2024_09
18-757-00253,0.0,2024_09
18-308-00153,0.0,2024_09
18-313-00175,0.0,2024_09
18-757-00252,0.0,2024_09
18-308-00152,129.0,2024_09
18-757-00254,0.0,2024_09
18-307-00141,0.0,2024_09
18-317-00192,0.0,2024_09
18-311-00166,0.0,2024_09
