Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2023_ITFCD_30924_3,Arc6/KamkhyaTmple/eT/23-24/228,"Kamakhya Temple Archaeological Site, Silghat, Kaliabor, Nagaon District, Assam, Group C","Protection, Preservation and Development of Archaeological Sites and Monuments under SOPD-G for the year 2022-23",Works,Open Tender,Percentage,Civil Works,No,No,NA ,22-May-2023 05:00 PM,NA ,180.0,No ,No,Online,13-Jun-2023 12:00 PM,Indigenous and Tribal Faith and Culture Department||Directorate of Archaeology,"Silghat, Kaliabor, Nagaon District",782143.0,2.0,"50,73,162",ICB INFRATECH,"4,565,846",Rejected-Technical,10-Jan-2024,AOC,Indigenous and Tribal Faith and Culture Department||Directorate of Archaeology
2023_ID_33483_4,31_RIDF_XXIX_NABARD_2023_24 Date_30_10_2023,CONSTRUCTION OF 3 NOS MDTW 3 POINTS _THREE POINTS_ AT RANGIA LAC UNDER RIDF_XXIX_NABARD_ FOR THE YEAR 2023_24 UNDER RANGIA_ KAMALPUR DIVISION _I_ RANGIA PACKAGE_4,CONSTRUCTION OF 3 NOS MDTW 3 POINTS _THREE POINTS_ AT RANGIA LAC UNDER RIDF_XXIX_NABARD_ FOR THE YEAR 2023_24 UNDER RANGIA_ KAMALPUR DIVISION _I_ RANGIA PACKAGE_4,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Nov-2023 10:00 AM,NA ,180.0,No ,No,Online,29-Nov-2023 03:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Rangia,781354.0,2.0,"1,10,80,189",MANOJ TALUKDAR,"99,721,070",Accepted-AOC,10-Jan-2024,AOC,Irrigation Department||Chief Engineer(Major)-Irrigation Dept
2023_ED_34052_1,EXCI-12/91540/BHUKTABARI/SPJ,"GRANT OF IMFL RETAIL OFF SHOP NO. DRG 1 AT BHUKTABARI, SIPAJHAR MB, DARRANG","GRANT OF IMFL RETAIL OFF SHOP NO. DRG 1 AT BHUKTABARI, SIPAJHAR MB, DARRANG",Services,Open Tender,Item Wise,Miscellaneous Services,No,No,NA ,22-Nov-2023 11:00 AM,29-Nov-2023 11:00 AM ,180.0,No ,No,Online,27-Dec-2023 11:00 AM,Excise Department||Commissioner of Excise - ED||O/o SE-Darran- Mangoldoi - ED,DARRANG,784145.0,2.0,,KHIROD KUMAR SAHARIA,"1,601,099",Accepted-AOC,17-Jan-2024,AOC,Excise Department||Commissioner of Excise - ED||O/o SE-Darran- Mangoldoi - ED
2023_AAU_33863_1,AAU/DPK/2023-24/4498-4506 DTD.06.11.2023,"CONSTRUCTION OF VERTICAL EXTENSION OF EEI BUILDING (2ND FLOOR) for Assam Agricultural University at College of Veterinary Science Campus, Khanapara","CONSTRUCTION OF VERTICAL EXTENSION OF EEI BUILDING (2ND FLOOR) for Assam Agricultural University at College of Veterinary Science Campus, Khanapara",Works,Open Tender,Percentage,Construction Works,No,No,NA ,10-Nov-2023 05:15 PM,22-Nov-2023 11:30 AM ,180.0,No ,No,Online,30-Nov-2023 03:30 PM,Assam Agricultural University||Directorate of Physical Plants,"COLLEGE OF VETERINERY SCIENCE,KHANAPARA",781022.0,2.0,"53,27,398",CHANDAN CHOWDHURY,,Rejected-Finance,,AOC,Assam Agricultural University||Directorate of Physical Plants
2023_GMDA_31273_1,GMDA/DEV/20/2023/Pt-III/3,Thematic Painting on Walls from Sixmile to Khanapara,Thematic Painting on Walls from Sixmile to Khanapara,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,19-Jun-2023 10:00 AM,NA ,180.0,No ,No,Online,10-Jul-2023 03:00 PM,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,Khanapara,781022.0,2.0,"36,33,036",DHIMAN DEV GOSWAMI,"3,627,862.5",Accepted-AOC,12-Mar-2024,AOC,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA
2023_AAU_33119_1,AAU/DPK/2023-24/4267-76 Dtd.16/10/2023,"INSTALLATION,TESTING AND COMMISSIONING OF 500 KVA DIESEL GENERATOR SET AT INTERNATIONAL GUEST HOUSE CUM AGRI-BUSINESS CENTRE AT CVSc, ASSAM AGRICULTURAL UNIVERSITY, KHANAPARA.","INSTALLATION,TESTING AND COMMISSIONING OF 500 KVA DIESEL GENERATOR SET AT INTERNATIONAL GUEST HOUSE CUM AGRI-BUSINESS CENTRE AT CVSc, ASSAM AGRICULTURAL UNIVERSITY, KHANAPARA.",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,17-Oct-2023 03:00 PM,31-Oct-2023 11:30 AM ,180.0,No ,No,Online,17-Nov-2023 05:00 PM,Assam Agricultural University||Directorate of Physical Plants,"CVSc.,AAU,Khanapara",781022.0,2.0,"54,00,683",TATRARI ELECTRICALS AND TRADERS,"5,117,760",Accepted-AOC,08-Jan-2024,AOC,Assam Agricultural University||Directorate of Physical Plants
2023_DHUA_34020_1,CE/HUA/TECH17/PTIII/2022-23/93,Beautification of Borpukhuri at Tezpur,Beautification of Borpukhuri at Tezpur,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,17-Nov-2023 05:10 PM,NA ,180.0,No ,No,Online,01-Dec-2023 03:00 PM,Department of Housing and Urban Affairs||Chief Engineer Technical Cell,Tezpur,784001.0,2.0,"14,30,71,000",M/S S R BAGREE,"143,071,000",Rejected-Finance,01-Jan-2024,AOC,Department of Housing and Urban Affairs||Chief Engineer Technical Cell
2023_PWBNH_34733_1,EE/JED/OTDR/JESD/1 dated 28/12/2023,"Installation of Lift at MCH Wing, Golaghat",Installation of Lift,Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,30-Dec-2023 10:30 AM,08-Jan-2024 01:00 PM ,30.0,No ,No,Online,18-Jan-2024 01:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Golaghat,785702.0,2.0,"39,25,885",M/S. M.P. AGARWALLA,"3,924,497",Rejected-Technical,19-Jan-2024,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWD_33827_1,Mahapurush Madhabdev (VIP) Path,Mahapurush Madhabdev (VIP) Path,Improvement of road surface of Mahapurush Madhabdev (VIP) Path including road furniture works etc. under SOPD(G) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,11-Nov-2023 12:00 PM,NA ,180.0,No ,No,Online,21-Nov-2023 02:30 PM,Public Works Roads Department,Guwahati,781020.0,2.0,"2,64,55,000",Tapash Paul,"26,454,000",Rejected-AOC,10-Jan-2024,AOC,Public Works Roads Department
2023_PWBNH_32729_7,CE/TB-VII/22/2023/16 Dated Guwahati 29th Sept 2023,Jagannath Community and Skill Centre at i) Badlapara T.E. And ii) Bamonjuli T.E. under Panery LAC (Pkg. No.39),Jagannath Community and Skill Centre at i) Badlapara T.E. And ii) Bamonjuli T.E. under Panery LAC (Pkg. No.39),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,30-Sep-2023 06:00 PM,NA ,180.0,No ,No,Online,25-Oct-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Panery,781141.0,2.0,"2,81,46,286",Ganesh Daimary,,Accepted-AOC,,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_ID_33483_5,31_RIDF_XXIX_NABARD_2023_24 Date_30_10_2023,CONSTRUCTION OF SOLAR POWER MDTW SCHEMES _3 POINTS_ AT NASATRA BARGHOPA and LACHIMA UNDER SARUKHETRI LAC UNDER RIDF XXIX NABARD FOR THE YEAR 2023_24 UNDER SARUKHETRI CHENGA DIVISION _I_ SARTHEBARI Package No 5,CONSTRUCTION OF SOLAR POWER MDTW SCHEMES _3 POINTS_ AT NASATRA BARGHOPA and LACHIMA UNDER SARUKHETRI LAC UNDER RIDF XXIX NABARD FOR THE YEAR 2023_24 UNDER SARUKHETRI CHENGA DIVISION _I_ SARTHEBARI Package No 5,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Nov-2023 10:00 AM,NA ,180.0,No ,No,Online,29-Nov-2023 03:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Sarukhetri,781301.0,2.0,"1,10,80,058",ABM AND JV,,Rejected-Technical,,AOC,Irrigation Department||Chief Engineer(Major)-Irrigation Dept
2023_ITFCD_30924_2,Arc6/KamkhyaTmple/eT/23-24/228,"Kamakhya Temple Archaeological Site, Silghat, Kaliabor, Nagaon District, Assam, Group B","Protection, Preservation and Development of Archaeological Sites and Monuments under SOPD-G for the year 2022-23",Works,Open Tender,Percentage,Civil Works,No,No,NA ,22-May-2023 05:00 PM,NA ,180.0,No ,No,Online,13-Jun-2023 12:00 PM,Indigenous and Tribal Faith and Culture Department||Directorate of Archaeology,"Silghat, Kaliabor, Nagaon District",782143.0,2.0,"1,10,30,321",Madhab Enterprise,"9,927,289",Rejected-Finance,10-Jan-2024,AOC,Indigenous and Tribal Faith and Culture Department||Directorate of Archaeology
2023_NHM_29878_47,NHM-32031/4/2021-Const-NHM/Pt 34/69,Establishment of Proposed 6 bedded ward at various SHCs and PHCs of Assam under ECRP II NHM Assam Group 166 4 nos scheme in Lakhimpur district,Establishment of Proposed 6 bedded ward at various SHCs and PHCs of Assam under ECRP II NHM Assam Group 166 4 nos scheme in Lakhimpur district,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,15-Mar-2023 05:00 PM,NA ,180.0,No ,No,Online,01-Apr-2023 03:00 PM,National Health Mission||State Programme Management Unit - NHM,Lakhimpur,787001.0,2.0,"46,39,828",ABDUL MONNAF MONDAL,,Rejected-Technical,,AOC,National Health Mission||State Programme Management Unit - NHM
2023_CD_32685_1,WAMUL/APART/ET/ICT Infrastructure/23-24/01,"Supply, Installation, Testing and commissioning of CCTV, IP PBX and LAN Network at WAMUL, Guwahati Plant","Supply, Installation, Testing and commissioning of CCTV, IP PBX and LAN Network at WAMUL, Guwahati Plant",Goods,Open Tender,Supply,Supply of Materials,No,No,NA ,27-Sep-2023 05:05 PM,NA ,120.0,No ,No,Online,25-Oct-2023 12:30 PM,Cooperation Department||The west Assam Milk Producers Cooperative Union Limited,"Purabi Dairy, Panjabari, Guwahati, Assam",781037.0,2.0,,Business Equipment Engineers,"1,182,933",Rejected-Technical,24-Jan-2024,AOC,Cooperation Department||The west Assam Milk Producers Cooperative Union Limited
2023_PWBNH_32325_2,Tech-II/116/2022/Pt/6 Dated Ghy 22th August 2023,"Construction of Proposed G Plus 1 RCC Building for additional Science Block at Pandit DeenDayal Upadhyaya Adarsha Mahavidyalaya, Tulungia, Bongaigaon","Construction of Proposed G Plus 1 RCC Building for additional Science Block at Pandit DeenDayal Upadhyaya Adarsha Mahavidyalaya, Tulungia, Bongaigaon",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,31-Aug-2023 04:00 PM,NA ,180.0,No ,No,Online,22-Sep-2023 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Bongaigaon,783380.0,2.0,"2,26,93,570",Rudra Kumar Pathak,"22,693,570",Rejected-AOC,31-Jan-2024,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_SSA_32174_66,CW/Tender/23-24/510/2023/130,Group No. 62,Construction of additional classroom in secondary schools under Kakapathar block in Tinsukia district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 05:00 PM,31-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Kakapathar,781019.0,2.0,"2,86,40,000",JITU HANDIQUE,"25,776,000",Accepted-AOC,11-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_31975_56,SS/CW/RETENDER/333/2023/39,Construction of Kasturba Gandhi Balika Vidyalaya (Type-IV) at Mandia H.S. School campus under Mandia block in Barpeta district,Construction of Kasturba Gandhi Balika Vidyalaya (Type-IV) at Mandia H.S. School campus under Mandia block in Barpeta district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,09-Aug-2023 06:00 PM,10-Aug-2023 03:00 PM ,180.0,No ,No,Online,19-Aug-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,MANDIA,781019.0,2.0,"2,86,50,000",M/s Macrocosm Builders,"25,785,000",Rejected-AOC,11-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_APGCL_34915_1,Miscellaneous Items LTPS 47,Lug Cable Gland Cable Termination Kit Cable Jointing Kit Nuts Bolts Cable Tie etc.,"Supply of Lug Cable Gland Cable Termination Kit Cable Jointing Kit Nuts, Bolts Cable Tie etc. for Lakwa Thermal Power Station APGCL Maibella",Goods,Open Tender,Tender cum Auction,Electrical Work/ Equipment,No,No,NA ,22-Dec-2023 12:00 PM,NA ,180.0,No ,No,Online,28-Dec-2023 04:00 PM,Assam Power Generation Company Limited,Lakwa Thermal Power Station,785689.0,2.0,,Asom sales enterprises,"776,988",Accepted-AOC,19-Jan-2024,AOC,Assam Power Generation Company Limited
2023_SCD_32675_2,Tender/NIT/pt/2023-24/6220,Bank Protection and Channelisation of River Baralia and Balti at their Convergence Point at Dakhini Dongargaon under RIDF-XXVIII,Bank Protection and Channelisation of River Baralia and Balti at their Convergence Point at Dakhini Dongargaon under RIDF-XXVIII,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,27-Sep-2023 02:00 PM,NA ,180.0,No ,No,Online,17-Oct-2023 11:00 AM,Soil Conservation Department||Director - SCD,BAKSA,781313.0,2.0,"1,49,40,240",ABDUL HASIM,,Accepted-AOC,,AOC,Soil Conservation Department||Director - SCD
2023_PWBNH_32730_4,CE/TB-VII/22/2023/18 Dated Guwahati 29th Sept 2023,Jagannath Community and Skill Centre at i) Dubru Darrang TE ii) Julia TE under Dhekiajuli LAC (Pkg. No.47),Jagannath Community and Skill Centre at i) Dubru Darrang TE ii) Julia TE under Dhekiajuli LAC (Pkg. No.47),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,30-Sep-2023 06:55 PM,NA ,180.0,No ,No,Online,25-Oct-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Dhekiajuli,784110.0,2.0,"2,81,46,286",SUMIT CHACHAN,"28,130,721",Rejected-AOC,10-Jan-2024,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWD_33202_1,WGTRD/NIT-24/23-24/1958,Residency Path at Ahomgaon,Construction of Residency Path at Ahomgaon under SOPD(G) for the year 2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,21-Oct-2023 02:00 PM,30-Oct-2023 04:00 PM ,180.0,No ,No,Online,06-Nov-2023 02:30 PM,Public Works Roads Department,Guwahati,781035.0,2.0,"44,42,000",MS JAY BHARAT CONSTRUCTION,"4,441,000",Accepted-AOC,02-Jan-2024,AOC,Public Works Roads Department
2023_PHED_31647_1,JJMA_27_LAB_21_Pt_II_1798_1804,"Request for Proposal for Supply, Installation and Annual Maintenance of UV-VIS Multipurpose Spectrophotometer under JJM Assam","Request for Proposal for Supply, Installation and Annual Maintenance of UV-VIS Multipurpose Spectrophotometer under Jal Jeevan Mission Assam",Goods,Open Tender,Empanelment,Laboratory and scientific equipment,No,No,NA ,13-Jul-2023 02:10 PM,NA ,180.0,No ,No,Online,05-Aug-2023 03:00 PM,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED,GUWAHATI,781035.0,2.0,0.0,Analytical Technologies Limited,,Rejected-Technical,,AOC,Public Health Engineering Department||Chief Engineer PHE(P)-Assam-PHED||Lower Assam Zone-Guwahati-PHED||Guwahati Circle-Guwahati-PHED
2023_PWBNH_32494_1,CE/TB-VII/65/2023/2 Dated Guwahati 5th Sept 2023,"Additioal Estimate for Construction of Sri Sri Madhabdeb Kalakshetra, Phase-III, Narayanpur, Lakhimpur, Assam","Additioal Estimate for Construction of Sri Sri Madhabdeb Kalakshetra, Phase-III, Narayanpur, Lakhimpur, Assam",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,14-Sep-2023 02:00 PM,NA ,180.0,No ,No,Online,03-Oct-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Lakhimpur,787001.0,2.0,"10,77,81,435",M/S RAJSHEKHAR CONSTRUCTIONS PVT LTD,"107,781,435",Accepted-AOC,20-Jan-2024,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_PWBNH_32060_31,TECH-II/256/2022/46 Dated Guwahati 9th August 2023,"TGR-62 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Rangajan TGMS, Dist Golaghat","TGR-62 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Rangajan TGMS, Dist Golaghat",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,14-Aug-2023 09:00 AM,22-Aug-2023 11:00 AM ,180.0,No ,No,Online,02-Sep-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Golaghat,785621.0,2.0,"2,88,24,127",ASSAM AIR PRODUCTS PVT. LTD.,"22,656,682",Accepted-AOC,12-Jan-2024,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_SSA_31975_40,SS/CW/RETENDER/333/2023/39,"Construction of teachers residential quarter in existing Adarsha Vidyalayas under Samagra Shiksha, Assam at Adarsha Vidyalaya, Ganakkuchi under Barpeta block in Barpeta district","Construction of teachers residential quarter in existing Adarsha Vidyalayas under Samagra Shiksha, Assam at Adarsha Vidyalaya, Ganakkuchi under Barpeta block in Barpeta district",Works,Open Tender,Works,Civil Works - Building,No,No,NA ,09-Aug-2023 04:00 PM,10-Aug-2023 03:00 PM ,180.0,No ,No,Online,19-Aug-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,BARPETA,781019.0,2.0,"72,28,000",M/s Macrocosm Builders,"6,505,200",Rejected-AOC,11-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_64,CW/Tender/23-24/510/2023/130,Group No. 34,Construction of additional classroom in secondary schools under Balijana block in Goalpara district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 05:00 PM,31-Aug-2023 06:00 PM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Balijana,781019.0,2.0,"2,86,40,000",Sri Krishna Prasad Sing,"25,774,999",Not Admitted-Fee/PreQual/Technical,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
2023_SSA_32174_70,CW/Tender/23-24/510/2023/130,Group No. 54,Construction of additional classroom in secondary schools under Urban/ Batadrava block in Nagaon district,Works,Open Tender,Works,Civil Works - Building,No,No,NA ,31-Aug-2023 06:00 PM,01-Sep-2023 10:00 AM ,180.0,No ,No,Online,11-Sep-2023 03:00 PM,Axom Sarba Siksha Abhijan Mission,Urban/ Batadrava,781019.0,2.0,"2,32,70,000",Ramesh Kr. Agarwalla,"20,943,000",Rejected-Technical,23-Jan-2024,AOC,Axom Sarba Siksha Abhijan Mission
