Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2024_CD_35397_1,HF/ENGG-1849/10-11/Pt.-I/211,"Renovation of Ground floor, Roof top etc. of the Old Building of RCS, Guwahati","Renovation of Ground floor, Roof top etc. of the Old Building of RCS, Guwahati",Works,Open Tender,Works,Civil Works,No,No,NA ,11-Jan-2024 01:00 PM,17-Jan-2024 11:00 AM ,180.0,No ,No,Online,29-Jan-2024 11:00 AM,Cooperation Department||Assam State Co-operative Housing Federation Ltd.(HOUSEFED),Guwahati,781022.0,2.0,"2,41,08,597",SRI MRIGEN DAS,"24,107,142",Rejected-AOC,28-Feb-2024,AOC,Cooperation Department||Assam State Co-operative Housing Federation Ltd.(HOUSEFED)
2024_BoTC_35513_1,BDB/Market(Dev)/2023-24/Pt.1/1,Construction of market Shed at Ulubari Bazar under Borobazar T.D Block in Chirang District for the year 2023-24,Construction of market Shed at Ulubari Bazar under Borobazar T.D Block in Chirang District for the year 2023-24,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,17-Jan-2024 10:30 AM,NA ,180.0,No ,No,Online,08-Feb-2024 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Borobazar,783393.0,2.0,"22,00,000",SAITENDRA NARZARY,"2,199,786.53",Rejected-AOC,16-Feb-2024,AOC,Bodoland Territorial Council||Panchayat and Rural Development-BTC
2023_PWD_32381_1,CS/WGTRD/3/SOPD(G)/2023-24,CRC-WGTRD-124- F.A. Road,Repairing of road surface including road furniture works etc. in view of Durga Puja 2023 on F.A. Road (Cycle Factory Road) under SOPD (G) for the year 2023-24.,Works,Open Tender,Works,Civil Works,No,No,NA ,07-Sep-2023 10:00 AM,NA ,180.0,No ,No,Online,13-Sep-2023 02:00 PM,Public Works Roads Department,Kamrup,781021.0,2.0,"64,80,000",Prakash Kumar Medhi,"6,479,780",Rejected-AOC,09-Feb-2024,AOC,Public Works Roads Department
2023_PWD_33321_12,CE/STBR/MMPNA/08/2022-23/1 Dated 28/09/2023,Package No.Chirang/MMPNA/BUG/02 Repair/ Rehabilitation of Br. No.2/1 on Nangalbhanga to Patabari Road at Ch.1919.00 m for the year 2023-24 Chirang R and B Division (BUG Bridge) in Sidli LAC,Package No.Chirang/MMPNA/BUG/02 Repair/ Rehabilitation of Br. No.2/1 on Nangalbhanga to Patabari Road at Ch.1919.00 m for the year 2023-24 Chirang R and B Division (BUG Bridge) in Sidli LAC,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,28-Oct-2023 04:00 PM,NA ,180.0,No ,No,Online,10-Nov-2023 11:00 AM,Public Works Roads Department,Chirang,783390.0,2.0,"20,00,000",Jamidar Narzary,"1,800,000",Rejected-AOC,14-Feb-2024,AOC,Public Works Roads Department
2023_PNRD_31759_1,SIPRD/Tech/28/2022/45,Construction of Hostel Building G Plus 1 for DPRC at Kathalguri No 1 Kokrajhar,Construction of Hostel Building G Plus 1 for District Panchayat Resource Centre at Kathalguri No 1 Kokrajhar,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,21-Jul-2023 04:00 PM,04-Aug-2023 12:00 PM ,180.0,No ,No,Online,11-Aug-2023 04:00 PM,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||State Institute of Rural Development - SIRD - PNRD,Kokrajhar,783360.0,2.0,"89,35,198",triranv associates,"8,041,678.2",Rejected-Technical,15-Feb-2024,AOC,Principal Secretary- P and RD- Assam Secretariat||Commissioner- P and RD- PNRD||State Institute of Rural Development - SIRD - PNRD
2023_PWD_33797_207,CE/Maint/MMPNA/01/2023-24/03,MMPNA/2023-24/143,"Periodic Renewal of NH-37 to Gazpuria Ali (Ch0.00m to 300.00m) , Gazpuria Ali to Kordoiguri (Ch 0.00m to Ch 3800.00m )and Gazpuria Panitola road ( Repairing of Double Row HPC At Ch 1800.00m ) under MUKHYA MANTRI PATH NABIKARAN AACHANI for the year 2",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,11-Nov-2023 06:00 PM,22-Nov-2023 12:00 PM ,180.0,No ,No,Online,01-Dec-2023 03:00 PM,Public Works Roads Department,Khowang,785675.0,2.0,"54,58,000",Sri. MANASH SANKAR DEHINGIA,"4,912,200",Rejected-Finance,14-Feb-2024,AOC,Public Works Roads Department
2023_NHM_32006_8,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Golaghat District, group.14 (3 nos. of scheme in Golaghat District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Golaghat District, group.14 (3 nos. of scheme in Golaghat District) for FY 2022-23 under NAM, Assam.",Works,Open Tender,Turn-key,Construction Works,No,No,NA ,09-Aug-2023 05:45 PM,NA ,225.0,No ,No,Online,29-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Golaghat District,785621.0,2.0,"72,00,000",AMLANDEEP BARUAH,"6,354,000",Accepted-AOC,03-Feb-2024,AOC,National Health Mission||State Programme Management Unit - NHM
2023_BTC_33637_1,150/PWD/NIT/Goodwill/23-24/03,Construction of road from 23rd km Fakiragram-Sherfanguri road Amguri to Salbari PWD road Via Kumguri by providing SDBC under CMs Goodwill Project for the year 2023-24. TN_26_22,Construction of road from 23rd km Fakiragram-Sherfanguri road Amguri to Salbari PWD road Via Kumguri by providing SDBC under CMs Goodwill Project for the year 2023-24. TN_26_22,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,09-Nov-2023 10:30 AM,NA ,180.0,No ,No,Online,30-Nov-2023 12:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"2,56,52,814",Assam Agencies,"23,087,532.6",Rejected-AOC,01-Feb-2024,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_PWD_33170_18,CE/DEV/TB/278/2023-24/01,"MMUPPNA_RIDF_XXIX_23_24_40 Improvement of road from (i) NH-37 to Dariabheti Road, (ii) Doomdooma - Phillobari (Ch. 16900.00m to 20700.00m) road under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24","MMUPPNA_RIDF_XXIX_23_24_40 Improvement of road from (i) NH-37 to Dariabheti Road, (ii) Doomdooma - Phillobari (Ch. 16900.00m to 20700.00m) road under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Oct-2023 11:30 AM,30-Oct-2023 12:00 PM ,180.0,No ,No,Online,07-Nov-2023 02:00 PM,Public Works Roads Department,Tinsukia,781003.0,2.0,"12,29,62,000",LALON KR MORAN,"122,960,000",Accepted-AOC,19-Feb-2024,AOC,Public Works Roads Department
2023_PWD_34478_8,EE/PRKN/ETN/2023-24/1283,Periodic Renewal to road from East Tongibari to Atanagar under Mukhya Mantrir Path Nabikaran Achani for the year 2023-24 under Ramkrishna Nagar LAC,"Periodic Renewal to road from East Tongibari to Atanagar under Mukhya Mantrir Path Nabikaran Achani for the year 2023-24 under Ramkrishna Nagar LAC ,P/No.EE/PRKN/MMPNA/23-24/RKN/8",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,08-Dec-2023 09:00 AM,NA ,180.0,No ,No,Online,18-Dec-2023 03:10 PM,Public Works Roads Department,KARIMGANJ DISTRICT,788735.0,2.0,"40,19,995",Sri Abdul Bachit,"4,019,994",Rejected-AOC,05-Feb-2024,AOC,Public Works Roads Department
2024_GMC_35280_14,GER/CE/2378/2023/26 DATED 05/01/2024,Package No. DSLT-14,Cleaning and Desilting of 143 nos of Major city drains under Mitigation of Urban Flood in Guwahati City to be executed by Guwahati Municipal Corporation in following packages for the year 2024,Works,Open Tender,Lump-sum,Civil Works,No,No,NA ,08-Jan-2024 09:00 AM,NA ,180.0,No ,No,Online,29-Jan-2024 03:00 PM,Guwahati Municipal Corporation,GUWAHATI,781005.0,2.0,"34,76,555",SARAT DAS,"2,600,463.14",Rejected-AOC,19-Feb-2024,AOC,Guwahati Municipal Corporation
2023_PWBNH_34162_1,TECH.II/149/2023/ 7 Nos,"TGR-30 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Govindapur T.E. Dist Golaghat","TGR-30 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Govindapur T.E. Dist Golaghat",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,23-Nov-2023 02:00 PM,NA ,180.0,No ,No,Online,01-Dec-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Golaghat,785621.0,2.0,"2,88,24,000",M/S M.P.Enterprise,"28,997,000",Rejected-AOC,22-Feb-2024,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2024_GMC_35280_15,GER/CE/2378/2023/26 DATED 05/01/2024,Package No. DSLT-15,Cleaning and Desilting of 143 nos of Major city drains under Mitigation of Urban Flood in Guwahati City to be executed by Guwahati Municipal Corporation in following packages for the year 2024,Works,Open Tender,Lump-sum,Civil Works,No,No,NA ,08-Jan-2024 09:00 AM,NA ,180.0,No ,No,Online,29-Jan-2024 03:00 PM,Guwahati Municipal Corporation,GUWAHATI,781005.0,2.0,"34,06,068",SRI ZEETENDRA SALAI,"2,445,556.82",Rejected-AOC,20-Feb-2024,AOC,Guwahati Municipal Corporation
2023_PWD_34630_1,SE/HKRC/NIT/2023-24/930,"Road Safety/KXJ/02 Road Safety measure on various Roads under Karimganj North, Karimganj South and Badarpur LAC which meet NH-37 and NH-08 for the year 2023-24 under Karimganj North, Karimganj South and Badarpur Territorial Road Division under 966-Ro","Road Safety/KXJ/02 Road Safety measure on various Roads under Karimganj North, Karimganj South and Badarpur LAC which meet NH-37 and NH-08 for the year 2023-24 under Karimganj North, Karimganj South and Badarpur Territorial Road Division under 966-Ro",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Dec-2023 03:00 PM,13-Dec-2023 12:00 PM ,180.0,No ,No,Online,26-Dec-2023 11:00 AM,Public Works Roads Department,Karimganj,788710.0,2.0,"64,36,000",MD. FAIZUDDIN AHMED,"5,792,400",Not Admitted-Fee/PreQual/Technical,01-Feb-2024,AOC,Public Works Roads Department
2023_UDD_33371_1,BMB/SBM(U)16/2018/131,"Request for Proposal to Select an Agency for Establishment and Commi -ssioning of Material Recovery Facility (MRF), and Waste to Compost Plant at SARUPATHAR and BARPATHAR , Assam","Request for Proposal to Select an Agency for Establishment and Commi -ssioning of Material Recovery Facility (MRF), and Waste to Compost Plant at SARUPATHAR and BARPATHAR, Assam",Works,Open Tender,Item Wise,Civil Works - Others,No,No,NA ,31-Oct-2023 04:00 PM,10-Nov-2023 12:00 PM ,180.0,No ,No,Online,04-Dec-2023 04:00 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Barpathar Municipal Board,BARPATHAR,785602.0,2.0,"56,08,000",Gautam Bagaria,,Rejected-Finance,12-Feb-2024,AOC,Urban Development Department||Directorate of Municipality Administration - UDD||Barpathar Municipal Board
2022_NHM_28485_2,NHM-32023/11/2022-Cons-NHM,Construction of Buildingless Sub Health Centre at Bajegaon Pather SC in Baksa District for FY 2021 22 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre at Bajegaon Pather SC in Baksa District for FY 2021 22 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Baksa,781366.0,2.0,"52,03,000",M/s Macrocosm Builders,"4,624,947",Rejected-AOC,03-Feb-2024,AOC,National Health Mission||State Programme Management Unit - NHM
2023_PWBNH_34940_1,CS/230/2023-24/8105,Construction of garage for Car parking at Notboma Housefed Complex Notboma Guwiahati38 For 16 Nos Front and back side of Block E Ph IV,Construction of garage for Car parking at Notboma Housefed Complex Notboma Guwiahati38 For 16 Nos Front and back side of Block E Ph IV,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,22-Dec-2023 06:00 PM,30-Dec-2023 11:00 AM ,180.0,No ,No,Online,16-Jan-2024 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH,"Notboma, Guwahati",781038.0,2.0,"41,44,614",Gautam Das,"4,144,001",Accepted-AOC,05-Feb-2024,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Guwahati Circle-1 - PWBNH||EE- PCC Division-Dispur - PWBNH
2024_BTC_35262_1,125/ACE/NIT/Infra/BTC/2022-23,"Construction of Polytechnic and Vocational Training Institute at Parbatjhora, District Kokrajhar, Assam. (TN_52_2)","Construction of Polytechnic and Vocational Training Institute at Parbatjhora, District Kokrajhar, Assam.",Works,Open Tender,Works,Civil Works - Building,No,No,NA ,06-Jan-2024 10:00 AM,NA ,180.0,No ,No,Online,29-Jan-2024 04:00 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"23,37,35,900",Marjit Basumatary,"235,035,900",Not Admitted-Fee/PreQual/Technical,23-Feb-2024,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_WPTBC_34992_1,PTDC/Engg/2022-23/42,"Repairing and Renovation of Assam Tea and Ex tea Garden Tribes Girls Hostel near Borbeel ME school, Digboi, Tinsukia.","Repairing and Renovation of Assam Tea and Ex tea Garden Tribes Girls Hostel near Borbeel ME school, Digboi, Tinsukia.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,28-Dec-2023 11:00 AM,NA ,120.0,No ,No,Online,08-Jan-2024 03:30 PM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,Digboi,786171.0,2.0,"58,68,000",Assam Traders,"5,281,200",Accepted-AOC,28-Feb-2024,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC
2023_PWD_33797_36,CE/Maint/MMPNA/01/2023-24/03,"MMPNA/2023-24/160_Periodic Renewal to Namkatoni road Thana Tiniali to Na-Satra, proposed length 1.10 km Bursensua to pomua missing gaon road Pohardia to BurasensuaConstruction of 3.00m X 3.00m RCC single cell box culvert, L0.80 KM , Bongaon to Phul","MMPNA/2023-24/160_Periodic Renewal to Namkatoni road Thana Tiniali to Na-Satra, proposed length 1.10 km Bursensua to pomua missing gaon road Pohardia to BurasensuaConstruction of 3.00m X 3.00m RCC single cell box culvert, L0.80 KM , Bongaon to Phul",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,10-Nov-2023 02:00 PM,22-Nov-2023 12:00 PM ,180.0,No ,No,Online,01-Dec-2023 03:00 PM,Public Works Roads Department,Majuli,781003.0,2.0,"1,28,41,000",Lakhyajit Hazarika,"11,556,900",Accepted-AOC,26-Feb-2024,AOC,Public Works Roads Department
2024_GMC_35684_1,GMC/SBM/55/2023/93 Dated_22/01/2024,Selection of a Technical Support Unit (TSU) for Swachh Bharat Mission (Urban) 2.0 and National Clean Air Program (NCAP) in Guwahati,Selection of a Technical Support Unit (TSU) for Swachh Bharat Mission (Urban) 2.0 and National Clean Air Program (NCAP) in Guwahati,Services,Open Tender,EOI,Consultancy,No,No,NA ,25-Jan-2024 04:00 PM,31-Jan-2024 02:00 PM ,180.0,No ,No,Online,08-Feb-2024 03:00 PM,Guwahati Municipal Corporation,Guwahati,781006.0,1.0,,Egis India Consulting Engineers Pvt Ltd,,Rejected-Technical,,AOC,Guwahati Municipal Corporation
2023_APHC_32281_1,APHC/CS/13/2023-24_ TezpurSA,"Construction of RCC S 4 L/S qtr 16 unit/bldg - Civil, Sanitary and water supply, Site development etc at Tezpur PS under the scheme for Special Assistance to the States for Capital Investment 23 - 24 on EPC Mode.","Construction of RCC S 4 L/S qtr 16 unit/bldg - Civil, Sanitary and water supply, Site development etc at Tezpur PS under the scheme for Special Assistance to the States for Capital Investment 23 - 24 on EPC Mode.",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,30-Aug-2023 02:00 PM,08-Sep-2023 02:00 PM ,180.0,No ,No,Online,10-Oct-2023 12:30 PM,Assam Police Housing Corporation Ltd,Tezpur P.S. in Sonitpur Dist.,784001.0,2.0,"7,02,02,550",Nipul Kalita,"65,288,000",Rejected-AOC,16-Feb-2024,AOC,Assam Police Housing Corporation Ltd
2023_PWRDW_32538_1,CE/APART/49/2021/9,Construction of road from Dusutimukh to Kancha-Chapori in Golaghat District,APART/NOCP/ROADS/GLT-04 Construction of road from Dusutimukh to Kancha-Chapori from Ch.0.00 Km to Ch. 3.27 KM in Golaghat District (Length 3.27 KM) under APART,Works,Open Tender,Lump-sum,Civil Works – Roads,No,No,NA ,15-Sep-2023 04:00 PM,25-Sep-2023 11:00 AM ,90.0,No ,No,Online,16-Oct-2023 02:30 PM,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders,Golaghat District,785611.0,2.0,"4,32,23,000",Amal Bharali,"31,735,454",Accepted-AOC,21-Feb-2024,AOC,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders
2023_PWBNH_33533_1,SE(B)/JHT/C/S/S-16/23-24/1574,Jagannath Community and Skill Centre under Khumtai LAC at GorungaTea Estate,Jagannath Community and Skill Centre under Khumtai LAC at GorungaTea Estate,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,06-Nov-2023 03:20 PM,15-Nov-2023 11:00 AM ,180.0,No ,No,Online,23-Nov-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH,Gorunga Tea Estate Golaghat,785702.0,2.0,"1,40,73,000",Gautam Bagaria,"14,353,600",Accepted-AOC,08-Feb-2024,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Jorhat Building Division - PWBNH
2024_PWBNH_36175_1,DDTBDS/(C/S)/S-8/2023-24/3405,Repair Renovation of Office Building of Dhemaji Revenue Circle (Providing paver block including GSB and WBM of front open yard),Repair Renovation of Office Building of Dhemaji Revenue Circle (Providing paver block including GSB and WBM of front open yard),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,12-Feb-2024 04:20 PM,NA ,180.0,No ,No,Online,17-Feb-2024 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Dhemaji,787057.0,2.0,"20,20,000",Sunil Gogoi,"2,015,954",Rejected-AOC,26-Feb-2024,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_HFWD_31616_1,FRAMEWORK2_Esn_Drug_12.7.23,Supply of essential drugs,supply of Essential drugs to various health facilities under Department of Health Family Welfare Govt. of Assam by entering into a Framework Agreement,Goods,Open Tender,Empanelment,Medicines,No,No,NA ,12-Jul-2023 11:00 AM,19-Jul-2023 03:00 PM ,180.0,No ,No,Online,16-Aug-2023 04:00 PM,Health and Family Welfare Department||Assam Medical Services Corporation Limited,Guwahati,781026.0,1.0,,novartis healthcare pvt ltd,1.0,Accepted-AOC,07-Feb-2024,AOC,Health and Family Welfare Department||Assam Medical Services Corporation Limited
