Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2022_NHM_28421_127,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Kurtacherra at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Kurtacherra at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karimganj,788710.0,2.0,"52,03,000",Prakash Sinha,"4,604,655",Accepted-AOC,08-Nov-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28421_149,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in JHORAGOOLE SC at Cachar District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in JHORAGOOLE SC at Cachar District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Cachar,788101.0,2.0,"52,03,000",Buildarch Engineers,"4,477,000",Accepted-AOC,02-Nov-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28421_154,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Machughat SC at Cachar District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Machughat SC at Cachar District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Cachar,788101.0,2.0,"52,03,000",Buildarch Engineers,,Accepted-AOC,,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28421_38,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Berabak II at Cachar District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Berabak II at Cachar District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,23-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Cachar,788001.0,2.0,"52,03,000",Buildarch Engineers,"4,472,000",Rejected-Technical,20-Nov-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28421_94,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Swadin Bazar SC at Cachar District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Swadin Bazar SC at Cachar District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,26-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Cachar,788030.0,2.0,"52,03,000",Buildarch Engineers,"4,651,482",Rejected-Technical,20-Nov-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_106,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Sonapara SC in South Salmara Mancahar District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Sonapara SC in South Salmara Mancahar District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,03-Jan-2023 06:55 PM,NA ,180.0,No ,No,Online,08-Feb-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,South Salmara Mancachar,783127.0,2.0,"52,03,000",Farukh Ahmed,"4,474,580",Accepted-AOC,01-Nov-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_118,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Mainbari SC in Barpeta District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Mainbari SC in Barpeta District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,03-Jan-2023 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Barpeta,781301.0,2.0,"52,03,000",M/s Macrocosm Builders,"4,624,946.7",Rejected-AOC,29-Nov-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_137,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Sewti SC in Cachar District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Sewti SC in Cachar District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,03-Jan-2023 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Cachar,788006.0,2.0,"52,03,000",SAMSUL HOQUE CHOUDHURY,"4,578,640",Rejected-Finance,08-Nov-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_16,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at MODERKHAT in Dibrugarh District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at MODERKHAT in Dibrugarh District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,29-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,08-Feb-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dibrugarh,786001.0,2.0,"52,03,000",Mr. Arupjyoti Gohain,"4,682,700",Rejected-Finance,03-Nov-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_59,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Hatimuria SC in Morigaon District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Hatimuria SC in Morigaon District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,31-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Morigaon,782105.0,2.0,"52,03,000",ALAL UDDIN,,Not Admitted-Fee/PreQual/Technical,,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_62,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Kumarikata SC in Nagaon District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Kumarikata SC in Nagaon District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,31-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,08-Feb-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Nagaon,781309.0,2.0,"52,03,000",SOURAV TALUKDAR,"4,448,565",Rejected-Technical,23-Nov-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_81,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Choudharichar SC in Dhubri District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Choudharichar SC in Dhubri District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,03-Jan-2023 06:55 PM,NA ,180.0,No ,No,Online,08-Feb-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dhubri,783301.0,2.0,"52,03,000",Sahanur Islam Mandal,"5,046,910",Rejected-AOC,04-Nov-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_PWBNH_28223_1,SE(N)/16/2022-23/Pt/116,"Construction of Additional Academic Block of Pandit Deendayal Upadhaya Adarsha Mahavidyalaya Tulungia, Bongaigaon","Construction of Additional Academic Block of Pandit Deendayal Upadhaya Adarsha Mahavidyalaya Tulungia, Bongaigaon",Works,Open Tender,Works,Civil Works - Building,No,No,NA ,15-Dec-2022 05:00 PM,21-Dec-2022 01:00 PM ,180.0,No ,No,Online,22-Dec-2022 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Nalbari Building Circle PWBNH||Nalbari District Teritorial Building Division,"Tulungia, Bongaigaon",783383.0,2.0,"90,48,254",SRI GAJEN BARMAN,"9,499,500",Rejected-AOC,22-Nov-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Nalbari Building Circle PWBNH||Nalbari District Teritorial Building Division
2022_PWBNH_28514_1,CE/Tech-II/287/2022/1 Dated Guwahati 21st Dec 2022,Construction of New Medical College and Hospital at Tinsukia. (Construction of external drainage for discharging waste water and rain water of Medical College Campus),Construction of New Medical College and Hospital at Tinsukia. (Construction of external drainage for discharging waste water and rain water of Medical College Campus),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,28-Dec-2022 06:00 PM,05-Jan-2023 11:00 AM ,180.0,No ,No,Online,20-Jan-2023 02:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Tinsukia,786125.0,2.0,"8,78,95,317",Pabitra Saikia,"87,884,918",Rejected-AOC,30-Nov-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2022_PWD_27897_100,CE/DEV/TB/235/2022-23/01,MMPPNA_22_23_100 Construction of Road from (i) T03 to Sonakhat (Sonakhat Model School Road) Road from Ch. 0.00 m to 2400.00 m (ii) Kakotibari Hahpani Road (Hahpani to Kakotibari) from Ch 0.00 m to 2800.00 m including routine maintenance for 4,MMPPNA_22_23_100 Construction of Road from (i) T03 to Sonakhat (Sonakhat Model School Road) Road from Ch. 0.00 m to 2400.00 m (ii) Kakotibari Hahpani Road (Hahpani to Kakotibari) from Ch 0.00 m to 2800.00 m including routine maintenance for 4,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Dec-2022 10:55 AM,14-Dec-2022 12:00 PM ,180.0,No ,No,Online,23-Dec-2022 02:30 PM,Public Works Roads Department,Dergaon,781003.0,2.0,"3,58,60,000",Mustafa Hussain,"34,630,000",Rejected-AOC,07-Nov-2023,AOC,Public Works Roads Department
2022_PWD_27924_106,CE/CMRDP/MMPNA/2022/11,Maint/MMPPNA/170,Maint/MMPPNA/170 Construction of road Kandulia Garalipam Road Ch 0.00m to Ch 1.90m including Routine Maintenance for 4 year under Mukhya Mantrir Pakipath Nirman AAachani for the year 2022-23,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Dec-2022 10:00 AM,12-Dec-2022 12:00 PM ,180.0,No ,No,Online,21-Dec-2022 02:00 PM,Public Works Roads Department,Jania,781003.0,2.0,"1,34,54,000",SAFIKUL ISLAM,"12,194,700",Rejected-Finance,06-Nov-2023,AOC,Public Works Roads Department
2023_AAU_31372_1,AAU/DPJ/42/23-24,"Construction of Agricultural Farm Machinery Training and Testing Centre at AAU, Jorhat","Civil, WS and Sanitary and Electrical works",Works,Open Tender,Percentage,Civil Works - Building,No,No,NA ,24-Jun-2023 04:30 PM,05-Jul-2023 11:00 AM ,90.0,No ,No,Online,24-Jul-2023 02:30 PM,Assam Agricultural University||Directorate of Physical Plants,AAU Jorhat,785013.0,2.0,"2,28,99,922",Marjit Basumatary,,Rejected-AOC,,AOC,Assam Agricultural University||Directorate of Physical Plants
2023_AAU_31373_1,AAU/DPJ/43/23-24,"Construction of Agricultural Farm Machinery Training Centre at SCSCA, Dhubri","Civil, water supply and sanitary and electrical works",Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,24-Jun-2023 04:30 PM,05-Jul-2023 11:00 AM ,90.0,No ,No,Online,24-Jul-2023 02:30 PM,Assam Agricultural University||Directorate of Physical Plants,SCSCA Dhubri,783301.0,2.0,"2,08,59,031",SRI AJIT BAISHYA,"18,554,108",Rejected-AOC,23-Nov-2023,AOC,Assam Agricultural University||Directorate of Physical Plants
2023_AAU_31374_1,AAU/DPJ/44/23-24,"Construction of Agricultural Farm Machinery Training Centre at KVK, Nagaon","Civil, water supply and sanitary and electrical works",Works,Open Tender,Percentage,Civil Works - Building,No,No,NA ,24-Jun-2023 05:00 PM,05-Jul-2023 11:00 AM ,90.0,No ,No,Online,24-Jul-2023 02:30 PM,Assam Agricultural University||Directorate of Physical Plants,KVK Nagaon,782002.0,2.0,"2,08,59,031",APCON GROUP,"18,558,280",Accepted-AOC,23-Nov-2023,AOC,Assam Agricultural University||Directorate of Physical Plants
2023_AAU_32057_1,7(227.12)/DRA(A)/APART/9341-51,Engagement of a media agency for video production,Engagement of a media agency for video production on Rice-Based Cropping System for Rice-based Cropping System Knowledge Bank under APART.,Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,12-Aug-2023 05:00 PM,25-Aug-2023 11:30 AM ,90.0,No ,No,Online,12-Sep-2023 03:30 PM,Assam Agricultural University||Directorate of Research (Agri.),"Directorate of Research (Agri.), AAU, Jorhat",785013.0,2.0,,M/S PLANET W,"542,800",Rejected-Technical,09-Nov-2023,AOC,Assam Agricultural University||Directorate of Research (Agri.)
2023_AAU_32345_2,AAU/DPJ/71/2023-24,"Construction of Administrative Building, Entrance Gate and Water Storage and Distribution System at KVK Dhemaji","Assam type building with civil, plumbing and electrical works, RCC gate and water distribution system",Works,Open Tender,Percentage,Civil Works - Building,No,No,NA ,05-Oct-2023 09:30 AM,10-Oct-2023 11:30 AM ,180.0,No ,No,Online,18-Oct-2023 02:30 PM,Assam Agricultural University||Directorate of Physical Plants,KVK Dhemaji,787061.0,2.0,"88,93,903",DIPAK SAIKIA,"8,182,391",Rejected-AOC,23-Nov-2023,AOC,Assam Agricultural University||Directorate of Physical Plants
2023_AEGCL_31719_1,MD/Tech-795/RITES/Haflong,"Turnkey Construction of a 132kV Railway Traction Bay at 132kV Haflong GSS, AEGCL including Supply of Bay Equipment and Materials and Associated Works","Turnkey Construction of a 132kV Railway Traction Bay at 132kV Haflong GSS, AEGCL including Supply of Bay Equipment and Materials and Associated Works",Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,19-Jul-2023 12:00 PM,NA ,180.0,No ,No,Online,20-Sep-2023 02:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),"132 KV HAFLONG GSS, AEGCL",788819.0,2.0,,HI-TECH CORPORATION,,Rejected-Finance,,AOC,Assam Electricity Grid Corporation Ltd||CGM (T and T)
2023_AEGCL_32026_1,AEGCL/DGM/Bong/2023/126,"Construction of approach road to the newly built AGM Office at 220 kV GSS, AEGCL, Salakati","Construction of approach road to the newly built AGM Office at 220 kV GSS, AEGCL, Salakati",Works,Open Tender,Lump-sum,Civil Works – Roads,No,No,NA ,11-Aug-2023 12:00 PM,NA ,180.0,No ,No,Online,02-Sep-2023 12:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),Salakati AEGCL,783376.0,2.0,,Devi Enterprises,"909,938",Accepted-AOC,06-Nov-2023,AOC,Assam Electricity Grid Corporation Ltd||CGM (T and T)
2023_AHVDE_32047_1,ECF_No.E_355836,"Construction of a Cow Shed at Garukhuti Bahumukhi Krishi Prakapla, Sipajhar, Darrang, Assam.","Construction of a Cow Shed at Garukhuti Bahumukhi Krishi Prakapla, Sipajhar, Darrang, Assam.",Works,Open Tender,Works,Construction Works,No,No,NA ,11-Aug-2023 01:00 PM,17-Aug-2023 01:00 PM ,180.0,No ,No,Online,15-Sep-2023 02:30 PM,Animal Husbandry and Veterinary Department-Externally Aided Project||Animal Husbandry and Veterinary Department-World Bank Tenders,"Sipajhar, Darrang, Assam.",784145.0,2.0,"26,00,000",MINTU KUMAR BHUYAN,"1,937,060.52",Rejected-Technical,20-Nov-2023,AOC,Animal Husbandry and Veterinary Department-Externally Aided Project||Animal Husbandry and Veterinary Department-World Bank Tenders
2023_AHVDE_32048_1,ECF NO. E-355836(A),"Construction of Restroom for Staff and Storeroom for feed and medicine at Garukhuti Bahumukhi Krishi Prakapla, Sipajhar, Darrang","Construction of Restroom for Staff and Storeroom for feed and medicine at Garukhuti Bahumukhi Krishi Prakapla, Sipajhar, Darrang",Works,Open Tender,Works,Civil Works,No,No,NA ,11-Aug-2023 01:15 PM,17-Aug-2023 01:00 PM ,180.0,No ,No,Online,15-Sep-2023 02:30 PM,Animal Husbandry and Veterinary Department-Externally Aided Project||Animal Husbandry and Veterinary Department-World Bank Tenders,"Sipajhar, Darrang, Assam.",784145.0,2.0,"34,00,000",MINTU KUMAR BHUYAN,"2,550,093.46",Accepted-AOC,20-Nov-2023,AOC,Animal Husbandry and Veterinary Department-Externally Aided Project||Animal Husbandry and Veterinary Department-World Bank Tenders
2023_AHVD_30402_7,DVT-223/RIDF-XXVII (S)Nalbari/2022-23/9,RE -CONSTRUCTION OF PUB NALBARI (NANDAGAON) STATE VETY. DISPY. BLDG. ASSAM TYPE GR-IVQTR. AND BOUNDARY WALL IN NALBARI DISTRICT.,RE -CONSTRUCTION OF PUB NALBARI (NANDAGAON) STATE VETY. DISPY. BLDG. ASSAM TYPE GR-IV QTR. AND BOUNDARY WALL IN NALBARI DISTRICT.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Apr-2023 06:00 PM,11-Apr-2023 01:00 PM ,180.0,No ,No,Online,29-Apr-2023 02:30 PM,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,NALBARI,781369.0,2.0,"70,53,000",DIGANTA BORAH,"5,466,075",Rejected-AOC,23-Nov-2023,AOC,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary
2023_AHVD_30517_1,DVT-223/RIDF-XXVII (S)/Nagaon/22-23/4,"CONSTRUCTION OF ASSAM TYPE SUB-CENTRE BUILDING WITH ELECTRIFICATION, WATER SUPPLY AND SANITARY WORKS ETC. AT BORKOLA IN NAGAON DISTRICT","CONSTRUCTION OF ASSAM TYPE SUB-CENTRE BUILDING WITH ELECTRIFICATION, WATER SUPPLY AND SANITARY WORKS ETC. AT BORKOLA IN NAGAON DISTRICT",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,13-Apr-2023 06:00 PM,19-Apr-2023 01:00 PM ,180.0,No ,No,Online,10-May-2023 02:30 PM,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,"BORKOLA, NAGAON",782144.0,2.0,"33,71,000",Arsiddh Infraprojects,"2,319,091.29",Accepted-AOC,23-Nov-2023,AOC,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary
2023_AHVD_30517_2,DVT-223/RIDF-XXVII (S)/Nagaon/22-23/4,"CONSTRUCTION OF ASSAM TYPE SUB-CENTRE BUILDING WITH ELECTRIFICATION, WATER SUPPLY AND SANITARY WORKS ETC. AT KACHAMARI IN NAGAON DISTRICT","CONSTRUCTION OF ASSAM TYPE SUB-CENTRE BUILDING WITH ELECTRIFICATION, WATER SUPPLY AND SANITARY WORKS ETC. AT KACHAMARI IN NAGAON DISTRICT",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,13-Apr-2023 06:00 PM,19-Apr-2023 01:00 PM ,180.0,No ,No,Online,10-May-2023 02:30 PM,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,"KACHAMARI, NAGAON",782002.0,2.0,"33,71,000",Arsiddh Infraprojects,,Accepted-AOC,,AOC,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary
