Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2022_NHM_28018_100,NHM 32031 4 2021 Construction NHM Part 34 62,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 100 5 nos scheme in Golaghat district,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 100 5 nos scheme in Golaghat district,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,07-Dec-2022 09:00 AM,NA ,180.0,No ,No,Online,30-Dec-2022 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Golaghat District,785321.0,2.0,"57,99,785",Sri Partha Pratim Phukan,"5,654,790",Rejected-AOC,16-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28018_106,NHM 32031 4 2021 Construction NHM Part 34 62,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 106 4 nos scheme in Hailakandi district,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 106 4 nos scheme in Hailakandi district,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,07-Dec-2022 01:00 PM,NA ,180.0,No ,No,Online,23-Dec-2022 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Hailakandi District,788163.0,2.0,"46,39,828",Sabbir Ahmed Laskar,"4,525,000",Rejected-AOC,16-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28018_50,NHM 32031 4 2021 Construction NHM Part 34 62,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 50 4 nos scheme in Chirang district,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 50 4 nos scheme in Chirang district,Works,Open Tender,Turn-key,Civil Works - Bridges,No,No,NA ,05-Dec-2022 09:00 AM,NA ,180.0,No ,No,Online,07-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Chirang District,783385.0,2.0,"46,39,828",M/S NIHA INDUSTRIES,"4,639,828",Rejected-Finance,11-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28018_51,NHM 32031 4 2021 Construction NHM Part 34 62,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 51 5 nos scheme in Chirang district,Establishment of Proposed 6 bedded ward at various SHCs n PHCs of Assam under ECRP II NHM Assam Group 51 5 nos scheme in Chirang district,Works,Open Tender,Turn-key,Civil Works - Bridges,No,No,NA ,05-Dec-2022 09:00 AM,NA ,180.0,No ,No,Online,07-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Chirang District,783385.0,2.0,"57,99,785",DIPAK KALITA,"5,799,775",Accepted-AOC,11-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28061_12,NHM-32034/33/2022-CONST,Construction of Buildingless Sub Health Centre in CHALCHALI CHARIALI SC in NAGAON District under PM ABHIM for the FY 2022-23 Turnkey Basis,Construction of Buildingless Sub Health Centre in CHALCHALI CHARIALI SC in NAGAON District under PM ABHIM for the FY 2022-23 Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,07-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,05-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,NAGAON,782002.0,2.0,"52,03,000",EASTERN ENVO PROTECT.,"4,370,518",Not Admitted-Finance,06-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28241_1,NHM-32050/40/2022-Const-NHM/22 Dtd 17-9-22,Repairing Renovation of 120 Nos of SC to upgrade them as HWCs at various places of Assam Group 19 4 nos in Tinsukia District,Repairing Renovation of 120 Nos of SC to upgrade them as HWC at various places of Assam Group 19 4 nos in Tinsukia District,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,28-Dec-2022 09:00 AM,NA ,180.0,No ,No,Online,06-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Tinsukia,786174.0,2.0,"30,79,345",SAFIKUL ISLAM,"3,077,000",Rejected-Finance,31-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28421_117,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Banglathal at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Banglathal at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karimganj,788710.0,2.0,"52,03,000",S A Construction,"4,677,497",Accepted-AOC,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28421_128,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Longai at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Longai at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Karimganj,788710.0,2.0,"52,03,000",IQBAL AHMED,"4,698,309",Accepted-AOC,16-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28421_141,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Nirala SC at Barpeta District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Nirala SC at Barpeta District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Barpeta,781301.0,2.0,"52,03,000",MD Rafiqul Islam,"5,199,000",Rejected-Technical,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28421_72,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Katieralga SC at Dhubri District for FY 2022 23 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre in Katieralga SC at Dhubri District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,26-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,12-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dhubri,783301.0,2.0,"52,03,000",ANOWAR UZ ZAMAN AHMED,"5,199,000",Accepted-AOC,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28485_1,NHM-32023/11/2022-Cons-NHM,Construction of Buildingless Sub Health Centre at Samthaibari SC in Baksa District for FY 2021 22 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre at Samthaibari SC in Baksa District for FY 2021 22 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Baksa,781366.0,2.0,"52,03,000",M/s Macrocosm Builders,"4,624,946.7",Rejected-Finance,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28485_17,NHM-32023/11/2022-Cons-NHM,Construction of Buildingless Sub Health Centre at Banglagarh SC in Darrang District for FY 2021 22 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre at Banglagarh SC in Darrang District for FY 2021 22 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Darrang,784125.0,2.0,"52,03,000",ARUP KUMAR NATH,,Rejected-Technical,,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28485_8,NHM-32023/11/2022-Cons-NHM,Construction of Buildingless Sub Health Centre at Bhakuamary SC in Baksa District for FY 2021 22 under PM ABHIM on Turnkey Basis,Construction of Buildingless Sub Health Centre at Bhakuamary SC in Baksa District for FY 2021 22 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,27-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Baksa,781366.0,2.0,"52,03,000",Dewarshi Das,"4,266,460",Accepted-AOC,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_126,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Lakhipur SC in Barpeta District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Lakhipur SC in Barpeta District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,03-Jan-2023 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Barpeta,781301.0,2.0,"52,03,000",MD Rafiqul Islam,"5,203,000",Rejected-Technical,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_19,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at TIRUAL SC in Golaghat District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at TIRUAL SC in Golaghat District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,29-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,08-Feb-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Golaghat,785621.0,2.0,"52,03,000",ABHIJIT BORDOLOI,"5,201,900",Accepted-AOC,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_52,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Amlakhi Dangdhora SC in Lakhimpur District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Amlakhi Dangdhora SC in Lakhimpur District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,31-Dec-2022 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Lakhimpur,787001.0,2.0,"52,03,000",Sri Khirod Saikia,"4,682,700",Rejected-Technical,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_78,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Moisa I SC in Dhubri District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Moisa I SC in Dhubri District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,03-Jan-2023 06:55 PM,NA ,180.0,No ,No,Online,02-Feb-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dhubri,783301.0,2.0,"52,03,000",SAFIKUL ISLAM,"5,198,000",Rejected-Technical,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_87,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Tisterpar SC in Dhubri District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Tisterpar SC in Dhubri District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,03-Jan-2023 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Dhubri,783301.0,2.0,"52,03,000",ABDUL MONNAF MONDAL,"5,148,000",Accepted-AOC,10-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_NHM_28534_94,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Daikhowa SC in Goalpara District for FY 2021 22 under PM ABHIM on Turnkey basis,Construction of Buildingless Sub Health Centre at Daikhowa SC in Goalpara District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,03-Jan-2023 06:55 PM,NA ,180.0,No ,No,Online,20-Jan-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Goalpara,783101.0,2.0,"52,03,000",MIR NASIRUDDIN AHMED,"4,812,000",Rejected-Technical,31-Oct-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2022_PWBNH_27092_1,SE(B)/DIB/CS-06/22-23/743-A,117 Tea Garden schools and the dev of their infr Addl infrastructure like Addl Classrooms Laboratories etc at various places of Assam 18 Nos at DIB Dist and 23 Nos at TSK Dist at Tarajan TE NHK DIB Dist GrNo TG Addl-08,117 Tea Garden schools and the dev of their infr Addl infrastructure like Addl Classrooms Laboratories etc at various places of Assam 18 Nos at DIB Dist and 23 Nos at TSK Dist at Tarajan TE NHK DIB Dist GrNo TG Addl-08,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,21-Sep-2022 10:00 AM,23-Sep-2022 11:00 AM ,180.0,No ,No,Online,13-Oct-2022 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,Tarajan TE Naharkatia Dibrugarh District,785675.0,2.0,"58,15,613",PANKAJ BAKATIAL,"6,094,762",Rejected-AOC,04-Oct-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH
2022_PWBNH_28411_1,SE(B)/DIB/CS-06/22-23/1170-B,117 Tea Garden schools and the development of their infrastructure Additional infrastructure like Addl Classrooms Laboratories etc at various places of Assam 18 Nos at Dibrugarh Dist and 23 Nos at Tinsukia Dist at Teenali TE NHK Dibrugarh Dist,117 Tea Garden schools and the development of their infrastructure Additional infrastructure like Addl Classrooms Laboratories etc at various places of Assam 18 Nos at Dibrugarh Dist and 23 Nos at Tinsukia Dist at Teenali TE NHK Dibrugarh Dist,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,23-Dec-2022 11:00 AM,30-Dec-2022 11:00 AM ,180.0,No ,No,Online,09-Jan-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,Teenali TE NHK Dibrugarh Dist,522201.0,2.0,"58,15,613",M/S B.S. ENTERPRISE,,Rejected-Technical,,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH
2022_PWBNH_28450_11,TECH II/256/2022/6 Dated Guwahati 21st Dec 2022,"TG_26 Construction of 100 (hundred) Model Secondary Schools in the Tea Garden Areas, Assam at i) Khowang T.E.","TG_26 Construction of 100 (hundred) Model Secondary Schools in the Tea Garden Areas, Assam at i) Khowang T.E.",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,26-Dec-2022 06:00 PM,29-Dec-2022 11:00 AM ,180.0,No ,No,Online,27-Jan-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Dibrugarh,786001.0,2.0,"2,88,24,127",BIPUL GOGOI,"29,970,000",Accepted-AOC,06-Oct-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2022_PWD_26485_12,CE/CW/06/2022-23/2(25Group),Jalukbari-2,Reconstruction of damaged portion of Pandu Port road and Joymati Nagar road under state priority under SOPD-G for the year 2022-23.,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,28-Jul-2022 02:00 PM,NA ,180.0,No ,No,Online,10-Aug-2022 02:30 PM,Public Works Roads Department,Guwahati,781013.0,2.0,"5,11,76,000",SRI KAMAL DEY,"48,832,000",Rejected-AOC,04-Oct-2023,AOC,Public Works Roads Department
2022_PWD_27897_152,CE/DEV/TB/235/2022-23/01,"MMPPNA_22_23_152 Construction of road from (i) Dakhin Kopohua Road from (Ch. 0.00 m to 1070.00 m), (ii) Pandhowa gaon Road from Ch. 0.00 m to 1080.00 m including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for","MMPPNA_22_23_152 Construction of road from (i) Dakhin Kopohua Road from (Ch. 0.00 m to 1070.00 m), (ii) Pandhowa gaon Road from Ch. 0.00 m to 1080.00 m including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Dec-2022 05:55 PM,14-Dec-2022 12:00 PM ,180.0,No ,No,Online,23-Dec-2022 02:30 PM,Public Works Roads Department,Duliajan,781003.0,2.0,"1,57,98,000",RIPAN BORAH,"14,832,200",Rejected-AOC,16-Oct-2023,AOC,Public Works Roads Department
2022_PWD_27897_165,CE/DEV/TB/235/2022-23/01,"MMPPNA_22_23_165 Construction of road from Singphura Road (from Ch. 0.00 m to 4000.00 m) including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year 2022-23, Golaghat LAC","MMPPNA_22_23_165 Construction of road from Singphura Road (from Ch. 0.00 m to 4000.00 m) including routine maintenance for 4 (four) years under Mukhya Mantrir Paki Path Nirman Achani for the year 2022-23, Golaghat LAC",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Dec-2022 06:55 PM,14-Dec-2022 12:00 PM ,180.0,No ,No,Online,23-Dec-2022 02:30 PM,Public Works Roads Department,Golaghat,781003.0,2.0,"3,08,42,000",Mohinis Trade and Construction,"31,895,999",Not Admitted-Fee/PreQual/Technical,16-Oct-2023,AOC,Public Works Roads Department
2022_PWD_27897_461,CE/DEV/TB/235/2022-23/01,"MMPPNA_22_23_461 Construction of Road from (i) Bekajan to No.2 Gayanabari (L1.00 km, from Ch.330.00m to 1330.00m), (ii) Bagardia Shyamgaon Road(L1.26 km, from Ch.0.00m to 1260.00m) including routine maintenance for 4 (four) years under Mukhya Mantr","MMPPNA_22_23_461 Construction of Road from (i) Bekajan to No.2 Gayanabari (L1.00 km, from Ch.330.00m to 1330.00m), (ii) Bagardia Shyamgaon Road(L1.26 km, from Ch.0.00m to 1260.00m) including routine maintenance for 4 (four) years under Mukhya Mantr",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Dec-2022 09:55 AM,14-Dec-2022 12:00 PM ,180.0,No ,No,Online,23-Dec-2022 02:30 PM,Public Works Roads Department,Titabor,781003.0,2.0,"1,81,63,000",ALAKESH PRIYAM SAIKIA,,Not Admitted-Fee/PreQual/Technical,,AOC,Public Works Roads Department
2022_PWD_27924_110,CE/CMRDP/MMPNA/2022/11,Maint/MMPPNA/191,"Maint/MMPPNA/191 Construction of road from Uttar Dimorupar to KakiRoad 1 from Ch 0.00m to Ch 2250.00m , Dohlapar Bazar to Beltola Bazar from Ch 0.00m to Ch 4420.00m)including Routine Maintenance for 4 year under MMMPNA for the year 2022-23",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Dec-2022 10:00 AM,12-Dec-2022 12:00 PM ,180.0,No ,No,Online,21-Dec-2022 02:00 PM,Public Works Roads Department,Lumding,781003.0,2.0,"4,61,48,000",MD SAPIOR RAHMAN,"41,835,500",Accepted-AOC,11-Oct-2023,AOC,Public Works Roads Department
