Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2023_ACCF_32111_1,ACCF/MOT/2023-24/67,ACCF/MOT/2023-24/67,"SUPPLY, INSTALLATION, TESTING COMMISSIONING OF Modular Operation Theatres (MOTs)",Goods,Open Tender,Works,Medical Equipments/Waste,No,No,NA ,17-Aug-2023 04:00 PM,22-Aug-2023 02:30 PM ,180.0,No ,No,Online,15-Sep-2023 04:00 PM,ASSAM CANCER CARE FOUNDATION,Guwahati,781022.0,2.0,,MAXON HEALTHCARE INDIA PRIVATE LIMITED,,Rejected-Technical,,AOC,ASSAM CANCER CARE FOUNDATION
2023_APDCL_31987_1,APDCL/CGM(PPandD)/SMS GATEWAY/T-78/,Appointment of an agency for providing SMS Gateway Services to APDCL,Appointment of an agency for providing SMS Gateway Services to APDCL,Services,Open Tender,Turn-key,Miscellaneous Services,No,No,NA ,08-Aug-2023 05:00 PM,14-Aug-2023 12:00 PM ,180.0,No ,No,Online,21-Sep-2023 03:00 PM,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,Guwahati,781001.0,2.0,,ACL Mobile Limited,,Rejected-Finance,,AOC,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL
2023_ID_32779_2,26 _RIDF_XXVIII NABARD 2023-24 Date_03_10_2023,"3 (THREE) MDTW SCHEME AT MORAN LAC UNDER RIDF-XXIX(NABARD) UNDER MORAN-TINGKHONG DIVISION (I), MORAN (Package No. 2)","3 (THREE) MDTW SCHEME AT MORAN LAC UNDER RIDF-XXIX(NABARD) UNDER MORAN-TINGKHONG DIVISION (I), MORAN (Package No. 2)",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Oct-2023 06:00 PM,NA ,180.0,No ,No,Online,30-Oct-2023 12:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Moran,785669.0,2.0,"1,10,75,467",JIBAN GOGOI,"9,967,920",Accepted-AOC,27-Dec-2023,AOC,Irrigation Department||Chief Engineer(Major)-Irrigation Dept
2023_AHVD_31749_2,DVT-223/RIDF-XXVII (S)/Goalpara/2022-23/9,"CONSTRUCTION OF ASSAM TYPE SUB-CENTRE BUILDING WITH ELECTRIFICATION, WATER SUPPLY AND SANITARY WORKS ETC. AT CHATAIMARI IN GOALPARA DISTRICT.","CONSTRUCTION OF ASSAM TYPE SUB-CENTRE BUILDING WITH ELECTRIFICATION, WATER SUPPLY AND SANITARY WORKS ETC. AT CHATAIMARI IN GOALPARA DISTRICT.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Jul-2023 06:00 PM,26-Jul-2023 01:00 PM ,180.0,No ,No,Online,18-Aug-2023 02:30 PM,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,Goalpara,783101.0,2.0,"33,71,000",LDM ASSOCIATES,"2,578,814.98",Accepted-AOC,19-Dec-2023,AOC,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary
2023_NHM_29878_52,NHM-32031/4/2021-Const-NHM/Pt 34/69,Establishment of Proposed 6 bedded ward at various SHCs and PHCs of Assam under ECRP II NHM Assam Group 173 4 nos scheme in Kamrup(M) and Morigaon district,Establishment of Proposed 6 bedded ward at various SHCs and PHCs of Assam under ECRP II NHM Assam Group 173 4 nos scheme in Kamrup(M) and Morigaon district,Works,Open Tender,Turn-key,Civil Works - Building,No,No,NA ,16-Mar-2023 10:00 AM,NA ,180.0,No ,No,Online,23-Mar-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Kamrup M and Morigaon,787006.0,2.0,"46,39,828",Hareswar Deka,,Rejected-AOC,,AOC,National Health Mission||State Programme Management Unit - NHM
2023_HFWD_34094_1,MCH/HMS/2021/238/53,lifting up the Scrapped items of Iron/Aluminum/Plastic Materials/Stainless Steel/Wooden/Other Materials lying in the premises of GMCH other than machinery and equipments on as is where is basis,lifting up the Scrapped items of Iron/Aluminum/Plastic Materials,Goods,Open Tender,Item Wise,Medical Equipments/Waste,No,No,NA ,20-Nov-2023 05:30 PM,28-Nov-2023 12:00 PM ,365.0,No ,No,Online,05-Dec-2023 04:00 PM,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD,"GMCH, Bhangagarh",781032.0,2.0,,PINKY BASUMATARY,275.0,Rejected-Finance,29-Dec-2023,AOC,Health and Family Welfare Department||Directorate of Medical Education-HFWD||Guwahati Medical College Hospital-HFWD
2023_BoTC_29365_30,CHDI/ ET/2022-23/10,No.1 Sonajuli FIS at Soraimukha (Headworks appurtenant works) under PMKSY_HKKP for the year 2021-22,No.1 Sonajuli FIS at Soraimukha (Headworks appurtenant works) under PMKSY_HKKP for the year 2021-22,Works,Open Tender,Works,Civil Works,No,No,NA ,17-Feb-2023 06:30 PM,NA ,180.0,No ,No,Online,08-Mar-2023 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,Udalguri,784509.0,2.0,"3,34,88,368",BICHITRA BASUMATARY,"33,488,367",Rejected-Technical,29-Dec-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2023_PCCF_32491_1,B/WAWL/TENDER/APFBC/2023/1631,DESILTATION OF SERPABEEL IN THE SONAI RUPAI WILDLIFE SANCTUARY,DESILTATION OF SERPABEEL IN THE SONAI RUPAI WILDLIFE SANCTUARY,Works,Open Tender,Works,Civil Works,No,No,NA ,15-Sep-2023 09:00 AM,21-Sep-2023 11:30 AM ,120.0,No ,No,Online,07-Oct-2023 01:00 PM,Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Western Assam Wildlife Division,"SERPABEEL, SONAI RUPAI WILDLIFE SANCTUARY",784506.0,2.0,"69,06,000",Jay Agarwalla,,Not Admitted-Fee/PreQual/Technical,,AOC,Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Western Assam Wildlife Division
2023_APDCL_28854_1,CGM_D_UAR_APDCL_S/S_6_SIV5,CGM_D_UAR_APDCL_S/S_6_SIV5,"Outsourcing of operation and Maintenance activities of 33/11 KV Sub Stations under UAR, APDCL.",Services,Open Tender,Turn-key,Manpower Supply,No,No,NA ,13-Jan-2023 02:00 PM,NA ,365.0,No ,No,Online,19-Jan-2023 12:00 PM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL,Sivasagar,785640.0,2.0,,EASTERN POWER ENGINEERING,"3,550,762",Accepted-AOC,21-Dec-2023,AOC,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL
2023_HFWD_31167_1,TENDER FOR SUPPLY OF BIOMEDICAL WASTE BINS,TENDER FOR SUPPLY OF BIOMEDICAL WASTE BINS,TENDER FOR SUPPLY OF BIOMEDICAL WASTE BINS,Goods,Open Tender,Buy,Miscellaneous Goods,No,No,NA ,13-Jun-2023 05:00 PM,20-Jun-2023 03:30 PM ,180.0,No ,No,Online,10-Jul-2023 04:30 PM,Health and Family Welfare Department||Assam Medical Services Corporation Limited,Guwahati,781026.0,2.0,"1,30,00,000",MAINDEOR ENTERPRISE,1.0,Not Admitted-Fee/PreQual/Technical,08-Dec-2023,AOC,Health and Family Welfare Department||Assam Medical Services Corporation Limited
2023_AHVD_32581_1,E_350892_322940,CONSTRUCTION OF BOUNDARY FENCING WITH BRICK WALL AND BARBED WIRE FENCING FOR SOUTH SIDE PHASE I II III ND WEST SIDE PHASE IV AT GOVT LIVESTOCK FARM BARAPETTA IN BARPETA DISTRICT UNDER SOPD ODS,CONSTRUCTION OF BOUNDARY FENCING WITH BRICK WALL AND BARBED WIRE FENCING FOR SOUTH SIDE PHASE I II III ND WEST SIDE PHASE IV AT GOVT LIVESTOCK FARM BARAPETTA IN BARPETA DISTRICT UNDER SOPD ODS,Works,Open Tender,Works,Civil Works,No,No,NA ,19-Sep-2023 04:30 PM,20-Sep-2023 01:00 PM ,180.0,No ,No,Online,09-Oct-2023 02:30 PM,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,BARAPETA,781301.0,2.0,,Evergreen Enterprise,"11,834,132.86",Accepted-AOC,29-Dec-2023,AOC,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary
2023_ICD_32401_1,338748/17,"Work of Closure of Openings below Existing Boundary Wall and Repairing/Renovation of Existing Site Office at Plastic Park, Tinsukia","Work of Closure of Openings below Existing Boundary Wall and Repairing/Renovation of Existing Site Office at Plastic Park, Tinsukia",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Sep-2023 04:00 PM,NA ,180.0,No ,No,Online,30-Sep-2023 11:00 AM,Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD,"Plastic Park, Tinsukia",786126.0,2.0,"10,35,426",KUSHAL KONWAR,"911,293.34",Not Admitted-Fee/PreQual/Technical,04-Dec-2023,AOC,Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD
2023_AHVD_32094_1,ECF No. 348965/366,ESTABLISHMENT OF 10 M3 DAY 10 KLD CAPACITY EFFLUENT TREATMENT PLANT AT MILK PROCESSING PLANT BOKAKHAT AND DHEMAJI,ESTABLISHMENT OF 10 M3 DAY 10 KLD CAPACITY EFFLUENT TREATMENT PLANT AT MILK PROCESSING PLANT BOKAKHAT AND DHEMAJI,Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,14-Aug-2023 06:45 PM,23-Aug-2023 02:00 PM ,180.0,No ,No,Online,02-Sep-2023 03:00 PM,Animal Husbandry and Veterinary Department||Directorate of Dairy Development,Guwahati,781022.0,2.0,,Emperia Energy Pvt Ltd,"3,543,224.92",Rejected-Technical,12-Dec-2023,AOC,Animal Husbandry and Veterinary Department||Directorate of Dairy Development
2023_NHM_32006_12,NHM-32033/3/2023-Const.NHM/83,"Construction of AYUSH Dispensary (Assam Type) in Kamrup(Rural) District, group.18 (3 nos. of scheme in Kamrup(Rural) District) for FY 2022-23 under NAM, Assam.","Construction of AYUSH Dispensary (Assam Type) in Kamrup(Rural) District, group.18 (3 nos. of scheme in Kamrup(Rural) District) for FY 2022-23 under NAM, Assam.",Works,Open Tender,Turn-key,Construction Works,No,No,NA ,09-Aug-2023 06:20 PM,NA ,225.0,No ,No,Online,29-Aug-2023 03:30 PM,National Health Mission||State Programme Management Unit - NHM,Kamrup(Rural) District,781137.0,2.0,"72,00,000",Shri Prasanta Lahkar,"5,910,000",Rejected-Finance,21-Dec-2023,AOC,National Health Mission||State Programme Management Unit - NHM
2023_AHVD_32368_1,ECF No. 346652/207,"SUPPLY, INSTALLATION AND COMMISSIONING OF MACHINERY AND EQUIPMENT FOR COLD STORAGE AT MULTIBRAND MILK PARLOUR KHANAPARA UNDER RIDF-XXV","SUPPLY, INSTALLATION AND COMMISSIONING OF MACHINERY AND EQUIPMENT FOR COLD STORAGE AT MULTIBRAND MILK PARLOUR KHANAPARA UNDER RIDF-XXV",Goods,Open Tender,Item Rate,Miscellaneous Goods,No,No,NA ,02-Sep-2023 06:00 PM,11-Sep-2023 02:00 PM ,180.0,No ,No,Online,23-Sep-2023 04:00 PM,Animal Husbandry and Veterinary Department||Directorate of Dairy Development,Guwahati,781022.0,2.0,,AROMA TECH INDIA,"3,549,114.94",Accepted-AOC,12-Dec-2023,AOC,Animal Husbandry and Veterinary Department||Directorate of Dairy Development
2023_BoTC_33048_1,BLM/2023-24/006/Goat/I/20 - D,Construction of Scientific Goat Shed using structural steel in Chirang District,Construction of Scientific Goat Shed using structural steel in Chirang District,Works,Open Tender,Works,Civil Works,No,No,NA ,13-Oct-2023 03:30 PM,NA ,180.0,No ,No,Online,08-Nov-2023 02:00 PM,Bodoland Territorial Council||Bodofa Livelihood Mission - BTC,Chirang,783385.0,2.0,"1,40,00,000",J.P. Enterprise,"13,992,395",Accepted-AOC,29-Dec-2023,AOC,Bodoland Territorial Council||Bodofa Livelihood Mission - BTC
2023_GU_31791_1,T/23-24/97 Dated 24.07.2023,Construction of New approach road of Gauhati University from NH 37 bypass to GU main road and other associated works at Gauhati University,Construction of New approach road of Gauhati University from NH 37 bypass to GU main road and other associated works at Gauhati University,Works,Open Tender,Item Rate,Composite Works,No,No,NA ,26-Jul-2023 02:00 PM,09-Aug-2023 02:00 PM ,180.0,No ,No,Online,17-Aug-2023 02:00 PM,Gauhati University,GAUHATI UNIVERSITY,781014.0,2.0,"2,38,92,744",BHRIGU NATH SHAH,"19,084,817",Rejected-Finance,07-Dec-2023,AOC,Gauhati University
2023_BoTC_29365_31,CHDI/ ET/2022-23/10,No.1 Sonajuli FIS at Soraimukha (Canal System) under PMKSY_HKKP for the year 2021-22,No.1 Sonajuli FIS at Soraimukha (Canal System) under PMKSY_HKKP for the year 2021-22,Works,Open Tender,Works,Civil Works,No,No,NA ,17-Feb-2023 06:30 PM,NA ,180.0,No ,No,Online,08-Mar-2023 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,Udalguri,784509.0,2.0,"91,46,420",BICHITRA BASUMATARY,,Rejected-Technical,,AOC,Bodoland Territorial Council||Irrigation-BTC
2023_APDCL_30000_1,CGM_D_UAR_APDCL_SS_44_GEC1,CGM_D_UAR_APDCL_SS_44_GEC1,Outsoucing of operation and maintenance activities of 33/11 KV sub stations under UAR,Services,Open Tender,Turn-key,Manpower Supply,No,No,NA ,21-Mar-2023 02:00 PM,NA ,365.0,No ,No,Online,24-Mar-2023 12:00 PM,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL,Golaghat,785614.0,2.0,,M/S R.S. ENTERPRISE,"5,198,844",Not Admitted-Finance,21-Dec-2023,AOC,Assam Power Distribution Company Ltd||CGM(D) Upper Assam Region - APDCL
2023_PWBNH_32728_12,CE/TB-VII/22/2023/15 Dated Guwahati 29th Sept 2023,Jagannath Community and Skill Centre at Bogapani TE under Digboi LAC (Pkg. No.- 31),Jagannath Community and Skill Centre at Bogapani TE under Digboi LAC (Pkg. No.- 31),Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,30-Sep-2023 06:00 PM,NA ,180.0,No ,No,Online,25-Oct-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Digboi,786171.0,2.0,"1,40,73,143",UDEEPTA PHUKAN,"14,069,142",Rejected-AOC,06-Dec-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_ID_32779_3,26 _RIDF_XXVIII NABARD 2023-24 Date_03_10_2023,"3(THREE) MDTW SCHEME AT TINGKHONG LAC FOR THE YEAR 2023-24 UNDER MORAN-TINGKHONG DIVISION (I), MORAN (Package No. 3)","3(THREE) MDTW SCHEME AT TINGKHONG LAC FOR THE YEAR 2023-24 UNDER MORAN-TINGKHONG DIVISION (I), MORAN (Package No. 3)",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Oct-2023 06:00 PM,NA ,180.0,No ,No,Online,30-Oct-2023 12:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Tingkhong,786612.0,2.0,"1,10,75,611",HEMANTA SAIKIA,"3,319,802",Accepted-AOC,27-Dec-2023,AOC,Irrigation Department||Chief Engineer(Major)-Irrigation Dept
2023_AEGCL_32633_1,AEGCL/MD/CGM/AERC/SKN/QTR/13,"Renovation and repairing of 8 Nos. Type-VI Quarters (Unit I, II, III and IV) at Sankardevnagar GSS, AEGCL","Renovation and repairing of 8 Nos. Type-VI Quarters (Unit I, II, III and IV) at Sankardevnagar GSS, AEGCL",Works,Open Tender,Works,Civil Works,No,No,NA ,23-Sep-2023 02:00 PM,NA ,180.0,No ,No,Online,17-Oct-2023 03:00 PM,Assam Electricity Grid Corporation Ltd||CGM (T and T),"132KV Sankardevnagar GSS, AEGCL",782442.0,2.0,"32,08,463",,,,27-Dec-2023,AOC,Assam Electricity Grid Corporation Ltd||CGM (T and T)
2023_PWBNH_32060_27,TECH-II/256/2022/46 Dated Guwahati 9th August 2023,"TGR-40 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Ledo, TGMS, Dist Tinsukia","TGR-40 Construction of Model Secondary Schools in the Tea Garden Areas, Assam at Ledo, TGMS, Dist Tinsukia",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,14-Aug-2023 09:00 AM,22-Aug-2023 11:00 AM ,180.0,No ,No,Online,02-Sep-2023 03:30 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Tinsukia,786125.0,2.0,"2,88,24,127",M/S Azad Constructions,"29,680,000",Rejected-AOC,19-Dec-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH
2023_BTC_33477_1,ACE-27/KOJ/NIT/Pt-II/23-24/45,"Renovation and Repairing of Staff Quarters including the canteen in the office of the DTO and Repairing of Joint Commissioner of Transport Office Building at Kokrajhar, BTC under SOPD for the financial year 2023-24. TN No.33_04","Renovation and Repairing of Staff Quarters including the canteen in the office of the DTO and Repairing of Joint Commissioner of Transport Office Building at Kokrajhar, BTC under SOPD for the financial year 2023-24. TN No.33_04",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,03-Nov-2023 09:30 AM,NA ,180.0,No ,No,Online,23-Nov-2023 02:30 PM,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,Kokrajhar,783370.0,2.0,"57,22,400",Sri Shapak Debnath,"5,722,000",Rejected-AOC,18-Dec-2023,AOC,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC
2023_ID_32974_5,28_SMI_2023_24 date_11_10_23,Construction of 4 Nos of SMI Schemes under PMKSY _HKKP_SMI for the year 2022_23 Package No 5 Electric Lift Irrigation Scheme in Dholai and Sonai LAC 13 Pts under PMKSY_HKKP _SMI for the year 2022_23 Sonai LAC,Construction of 4 Nos of SMI Schemes under PMKSY _HKKP_SMI for the year 2022_23 Package No 5 Electric Lift Irrigation Scheme in Dholai and Sonai LAC 13 Pts under PMKSY_HKKP _SMI for the year 2022_23 Sonai LAC,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Oct-2023 10:00 AM,27-Oct-2023 02:00 PM ,180.0,No ,No,Online,02-Nov-2023 03:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Sonai,788119.0,2.0,"19,93,06,042",ABDUL HAMID CHOUDHURY JV,"199,306,038.53",Accepted-AOC,12-Dec-2023,AOC,Irrigation Department||Chief Engineer(Major)-Irrigation Dept
2023_PWD_32475_1,CE/NEC/NESIDS/US/12/2022-23/18,US/EL/NESIDS/Sonitpur/ 01,"Electrical Utility Shifting for the work Improvement Upgradation of Jamuguri to Nagsankar Mandir connected Road Ch.0.00km to Ch.12.50km in Sonitpur District, Assam under NESIDS for the year",Works,Open Tender,Works,Electrical Works,No,No,NA ,13-Sep-2023 05:00 PM,NA ,180.0,No ,No,Online,22-Sep-2023 03:00 PM,Public Works Roads Department,Jmauguri,781003.0,2.0,,M/s Hazarika Enterprise,"2,575,352",Not Admitted-Fee/PreQual/Technical,13-Dec-2023,AOC,Public Works Roads Department
2023_PWD_32789_1,CE/DEV/TB/235/2022-23/29,"MMPPNA_22_23_201 Construction of road from (i) Bormuria Arney Road to Siyal chapori market, (ii) NH-515 at Dipa Chariali to Bukajan Road from Ch.0.00m to Ch.2041.00m (L 2.041 KM), (iii) Lakhipur gaon to Darik road including routine maintenance for","MMPPNA_22_23_201 Construction of road from (i) Bormuria Arney Road to Siyal chapori market, (ii) NH-515 at Dipa Chariali to Bukajan Road from Ch.0.00m to Ch.2041.00m (L 2.041 KM), (iii) Lakhipur gaon to Darik road including routine maintenance for",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Oct-2023 06:55 PM,06-Oct-2023 04:00 PM ,180.0,No ,No,Online,13-Oct-2023 02:30 PM,Public Works Roads Department,Jonai,781003.0,2.0,"3,10,43,000",MUKESH MILI,,Accepted-AOC,,AOC,Public Works Roads Department
